trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_183_trip_4_service_2,route_31,service_2,Salwator,"",0,block_183,shape_23346,0
block_183_trip_5_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_183,shape_23347,0
block_183_trip_6_service_2,route_31,service_2,Salwator,"",0,block_183,shape_23346,0
block_183_trip_7_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_183,shape_23347,0
block_183_trip_8_service_2,route_31,service_2,Salwator,"",0,block_183,shape_23346,0
block_183_trip_9_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_183,shape_23347,0
block_183_trip_10_service_2,route_31,service_2,Salwator,"",0,block_183,shape_23346,0
block_183_trip_11_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_183,shape_23347,0
block_183_trip_12_service_2,route_31,service_2,Salwator,"",0,block_183,shape_23346,0
block_183_trip_13_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_183,shape_23347,0
block_183_trip_14_service_2,route_31,service_2,Salwator,"",0,block_183,shape_23346,0
block_183_trip_15_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_183,shape_23347,0
block_183_trip_16_service_2,route_31,service_2,Salwator,"",0,block_183,shape_23346,0
block_183_trip_17_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_183,shape_23347,0
block_183_trip_18_service_2,route_31,service_2,Salwator,"",0,block_183,shape_23346,0
block_183_trip_19_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_183,shape_23347,0
block_184_trip_2_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_184,shape_23347,0
block_184_trip_3_service_2,route_31,service_2,Salwator,"",0,block_184,shape_23346,0
block_184_trip_4_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_184,shape_23347,0
block_184_trip_5_service_2,route_31,service_2,Salwator,"",0,block_184,shape_23346,0
block_184_trip_6_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_184,shape_23347,0
block_184_trip_7_service_2,route_31,service_2,Salwator,"",0,block_184,shape_23346,0
block_184_trip_8_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_184,shape_23347,0
block_184_trip_9_service_2,route_31,service_2,Salwator,"",0,block_184,shape_23346,0
block_184_trip_10_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_184,shape_23347,0
block_184_trip_11_service_2,route_31,service_2,Salwator,"",0,block_184,shape_23346,0
block_184_trip_12_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_184,shape_23347,0
block_184_trip_13_service_2,route_31,service_2,Salwator,"",0,block_184,shape_23346,0
block_184_trip_14_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_184,shape_23347,0
block_184_trip_15_service_2,route_31,service_2,Salwator,"",0,block_184,shape_23346,0
block_184_trip_16_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_184,shape_23347,0
block_184_trip_17_service_2,route_31,service_2,Salwator,"",0,block_184,shape_23346,0
block_184_trip_18_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_184,shape_23347,0
block_184_trip_19_service_2,route_31,service_2,Salwator,"",0,block_184,shape_23346,0
block_209_trip_2_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_209,shape_115,0
block_209_trip_3_service_2,route_956,service_2,Pleszów,"",1,block_209,shape_101,0
block_209_trip_4_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_209,shape_100,0
block_209_trip_5_service_2,route_956,service_2,Pleszów,"",1,block_209,shape_101,0
block_209_trip_6_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_209,shape_100,0
block_209_trip_7_service_2,route_956,service_2,Pleszów,"",1,block_209,shape_101,0
block_209_trip_8_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_209,shape_100,0
block_209_trip_9_service_2,route_956,service_2,Pleszów,"",1,block_209,shape_101,0
block_209_trip_10_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_209,shape_100,0
block_209_trip_11_service_2,route_956,service_2,Pleszów,"",1,block_209,shape_101,0
block_209_trip_12_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_209,shape_100,0
block_209_trip_13_service_2,route_956,service_2,Pleszów,"",1,block_209,shape_101,0
block_209_trip_14_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_209,shape_100,0
block_209_trip_15_service_2,route_956,service_2,Pleszów,"",1,block_209,shape_101,0
block_210_trip_2_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_210,shape_115,0
block_210_trip_3_service_2,route_956,service_2,Pleszów,"",1,block_210,shape_101,0
block_210_trip_4_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_210,shape_100,0
block_210_trip_5_service_2,route_956,service_2,Pleszów,"",1,block_210,shape_101,0
block_210_trip_6_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_210,shape_100,0
block_210_trip_7_service_2,route_956,service_2,Pleszów,"",1,block_210,shape_101,0
block_210_trip_8_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_210,shape_100,0
block_210_trip_9_service_2,route_956,service_2,Pleszów,"",1,block_210,shape_101,0
block_210_trip_10_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_210,shape_100,0
block_210_trip_11_service_2,route_956,service_2,Pleszów,"",1,block_210,shape_101,0
block_210_trip_12_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_210,shape_100,0
block_210_trip_13_service_2,route_956,service_2,Pleszów,"",1,block_210,shape_101,0
block_210_trip_14_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_210,shape_100,0
block_210_trip_15_service_2,route_956,service_2,Pleszów,"",1,block_210,shape_101,0
block_211_trip_2_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_211,shape_100,0
block_211_trip_3_service_2,route_956,service_2,Pleszów,"",1,block_211,shape_101,0
block_211_trip_4_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_211,shape_100,0
block_211_trip_5_service_2,route_956,service_2,Pleszów,"",1,block_211,shape_101,0
block_211_trip_6_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_211,shape_100,0
block_211_trip_7_service_2,route_956,service_2,Pleszów,"",1,block_211,shape_101,0
block_211_trip_8_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_211,shape_100,0
block_211_trip_9_service_2,route_956,service_2,Pleszów,"",1,block_211,shape_101,0
block_211_trip_10_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_211,shape_100,0
block_211_trip_11_service_2,route_956,service_2,Pleszów,"",1,block_211,shape_101,0
block_211_trip_12_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_211,shape_100,0
block_211_trip_13_service_2,route_956,service_2,Pleszów,"",1,block_211,shape_101,0
block_211_trip_14_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_211,shape_100,0
block_211_trip_15_service_2,route_956,service_2,Bardosa,"",1,block_211,shape_116,0
block_212_trip_2_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_212,shape_100,0
block_212_trip_3_service_2,route_956,service_2,Pleszów,"",1,block_212,shape_101,0
block_212_trip_4_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_212,shape_100,0
block_212_trip_5_service_2,route_956,service_2,Pleszów,"",1,block_212,shape_101,0
block_212_trip_6_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_212,shape_100,0
block_212_trip_7_service_2,route_956,service_2,Pleszów,"",1,block_212,shape_101,0
block_212_trip_8_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_212,shape_100,0
block_212_trip_9_service_2,route_956,service_2,Pleszów,"",1,block_212,shape_101,0
block_212_trip_10_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_212,shape_100,0
block_212_trip_11_service_2,route_956,service_2,Pleszów,"",1,block_212,shape_101,0
block_212_trip_12_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_212,shape_100,0
block_212_trip_13_service_2,route_956,service_2,Pleszów,"",1,block_212,shape_101,0
block_212_trip_14_service_2,route_956,service_2,Kurdwanów P+R,"",0,block_212,shape_100,0
block_212_trip_15_service_2,route_956,service_2,Bardosa,"",1,block_212,shape_116,0
block_233_trip_2_service_2,route_943,service_2,Mistrzejowice,"",1,block_233,shape_137,0
block_233_trip_3_service_2,route_943,service_2,Cichy Kącik,"",0,block_233,shape_136,0
block_233_trip_4_service_2,route_943,service_2,Mistrzejowice,"",1,block_233,shape_137,0
block_233_trip_5_service_2,route_943,service_2,Cichy Kącik,"",0,block_233,shape_136,0
block_233_trip_6_service_2,route_943,service_2,Mistrzejowice,"",1,block_233,shape_137,0
block_233_trip_7_service_2,route_943,service_2,Cichy Kącik,"",0,block_233,shape_136,0
block_233_trip_8_service_2,route_943,service_2,Mistrzejowice,"",1,block_233,shape_137,0
block_233_trip_9_service_2,route_943,service_2,Cichy Kącik,"",0,block_233,shape_136,0
block_233_trip_10_service_2,route_943,service_2,Mistrzejowice,"",1,block_233,shape_137,0
block_233_trip_11_service_2,route_943,service_2,Cichy Kącik,"",0,block_233,shape_136,0
block_233_trip_12_service_2,route_943,service_2,Mistrzejowice,"",1,block_233,shape_137,0
block_233_trip_13_service_2,route_943,service_2,Cichy Kącik,"",0,block_233,shape_136,0
block_233_trip_14_service_2,route_943,service_2,Mistrzejowice,"",1,block_233,shape_137,0
block_233_trip_15_service_2,route_943,service_2,Cichy Kącik,"",0,block_233,shape_136,0
block_233_trip_16_service_2,route_943,service_2,Mistrzejowice,"",1,block_233,shape_137,0
block_233_trip_17_service_2,route_943,service_2,Cichy Kącik,"",0,block_233,shape_136,0
block_234_trip_2_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_234,shape_3,0
block_234_trip_3_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_234,shape_4,0
block_234_trip_4_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_234,shape_3,0
block_234_trip_5_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_234,shape_4,0
block_234_trip_6_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_234,shape_3,0
block_234_trip_7_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_234,shape_4,0
block_234_trip_8_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_234,shape_3,0
block_234_trip_9_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_234,shape_4,0
block_234_trip_10_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_234,shape_3,0
block_234_trip_11_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_234,shape_4,0
block_234_trip_12_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_234,shape_3,0
block_234_trip_13_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_234,shape_4,0
block_234_trip_14_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_234,shape_3,0
block_234_trip_15_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_234,shape_4,0
block_234_trip_16_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_234,shape_3,0
block_234_trip_17_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_234,shape_4,0
block_234_trip_18_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_234,shape_3,0
block_234_trip_19_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_234,shape_4,0
block_234_trip_20_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_234,shape_3,0
block_234_trip_21_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_234,shape_4,0
block_235_trip_2_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_235,shape_4,0
block_235_trip_3_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_235,shape_3,0
block_235_trip_4_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_235,shape_4,0
block_235_trip_5_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_235,shape_3,0
block_235_trip_6_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_235,shape_4,0
block_235_trip_7_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_235,shape_3,0
block_235_trip_8_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_235,shape_4,0
block_235_trip_9_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_235,shape_3,0
block_235_trip_10_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_235,shape_4,0
block_235_trip_11_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_235,shape_3,0
block_235_trip_12_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_235,shape_4,0
block_235_trip_13_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_235,shape_3,0
block_235_trip_14_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_235,shape_4,0
block_235_trip_15_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_235,shape_3,0
block_235_trip_16_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_235,shape_4,0
block_235_trip_17_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_235,shape_3,0
block_235_trip_18_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_235,shape_4,0
block_235_trip_19_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_235,shape_3,0
block_235_trip_20_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_235,shape_4,0
block_235_trip_21_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_235,shape_3,0
block_235_trip_22_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_235,shape_4,0
block_235_trip_23_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_235,shape_3,0
block_236_trip_2_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_236,shape_4,0
block_236_trip_3_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_236,shape_3,0
block_236_trip_4_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_236,shape_4,0
block_236_trip_5_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_236,shape_3,0
block_236_trip_6_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_236,shape_4,0
block_236_trip_7_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_236,shape_3,0
block_236_trip_8_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_236,shape_4,0
block_236_trip_9_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_236,shape_3,0
block_236_trip_10_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_236,shape_4,0
block_236_trip_11_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_236,shape_3,0
block_236_trip_12_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_236,shape_4,0
block_236_trip_13_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_236,shape_3,0
block_236_trip_14_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_236,shape_4,0
block_236_trip_15_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_236,shape_3,0
block_236_trip_16_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_236,shape_4,0
block_236_trip_17_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_236,shape_3,0
block_236_trip_18_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_236,shape_4,0
block_236_trip_19_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_236,shape_3,0
block_236_trip_20_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_236,shape_4,0
block_236_trip_21_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_236,shape_3,0
block_236_trip_22_service_2,route_958,service_2,Czerwone Maki P+R,"",1,block_236,shape_4,0
block_236_trip_23_service_2,route_958,service_2,Dworzec Towarowy,"",0,block_236,shape_3,0
block_241_trip_2_service_2,route_69,service_2,Górka Narodowa P+R,"",1,block_241,shape_29,0
block_241_trip_3_service_2,route_69,service_2,Czerwone Maki P+R,"",0,block_241,shape_23715,0
block_241_trip_4_service_2,route_69,service_2,Górka Narodowa P+R,"",1,block_241,shape_29,0
block_241_trip_5_service_2,route_69,service_2,Czerwone Maki P+R,"",0,block_241,shape_23715,0
block_241_trip_6_service_2,route_69,service_2,Górka Narodowa P+R,"",1,block_241,shape_29,0
block_241_trip_7_service_2,route_69,service_2,Czerwone Maki P+R,"",0,block_241,shape_23715,0
block_241_trip_8_service_2,route_69,service_2,Górka Narodowa P+R,"",1,block_241,shape_29,0
block_241_trip_9_service_2,route_69,service_2,Czerwone Maki P+R,"",0,block_241,shape_23715,0
block_241_trip_10_service_2,route_69,service_2,Górka Narodowa P+R,"",1,block_241,shape_29,0
block_241_trip_11_service_2,route_69,service_2,Czerwone Maki P+R,"",0,block_241,shape_23715,0
block_241_trip_12_service_2,route_69,service_2,Górka Narodowa P+R,"",1,block_241,shape_29,0
block_241_trip_13_service_2,route_69,service_2,Czerwone Maki P+R,"",0,block_241,shape_23715,0
block_241_trip_14_service_2,route_69,service_2,Górka Narodowa P+R,"",1,block_241,shape_29,0
block_241_trip_15_service_2,route_69,service_2,Czerwone Maki P+R,"",0,block_241,shape_23715,0
block_241_trip_16_service_2,route_69,service_2,Górka Narodowa P+R,"",1,block_241,shape_29,0
block_241_trip_17_service_2,route_69,service_2,Czerwone Maki P+R,"",0,block_241,shape_23715,0
block_242_trip_2_service_2,route_69,service_2,Górka Narodowa P+R,"",1,block_242,shape_29,0
block_242_trip_3_service_2,route_69,service_2,Czerwone Maki P+R,"",0,block_242,shape_23715,0
block_242_trip_4_service_2,route_69,service_2,Górka Narodowa P+R,"",1,block_242,shape_29,0
block_242_trip_5_service_2,route_69,service_2,Czerwone Maki P+R,"",0,block_242,shape_23715,0
block_242_trip_6_service_2,route_69,service_2,Górka Narodowa P+R,"",1,block_242,shape_29,0
block_242_trip_7_service_2,route_69,service_2,Czerwone Maki P+R,"",0,block_242,shape_23715,0
block_242_trip_8_service_2,route_69,service_2,Górka Narodowa P+R,"",1,block_242,shape_29,0
block_242_trip_9_service_2,route_69,service_2,Czerwone Maki P+R,"",0,block_242,shape_23715,0
block_242_trip_10_service_2,route_69,service_2,Górka Narodowa P+R,"",1,block_242,shape_29,0
block_242_trip_11_service_2,route_69,service_2,Czerwone Maki P+R,"",0,block_242,shape_23715,0
block_242_trip_12_service_2,route_69,service_2,Górka Narodowa P+R,"",1,block_242,shape_29,0
block_242_trip_13_service_2,route_69,service_2,Czerwone Maki P+R,"",0,block_242,shape_23715,0
block_242_trip_14_service_2,route_69,service_2,Górka Narodowa P+R,"",1,block_242,shape_29,0
block_242_trip_15_service_2,route_69,service_2,Czerwone Maki P+R,"",0,block_242,shape_23715,0
